R_fighter,Avg_sig_strike_att,Avg_sig_strike_pct,Avg_TD_att,Avg_TD_landed,Avg_TD_pct,Avg_Total_strike_att,Avg_Total_strike_landed,R_Stance,Reach,Height,Winner
Ion Cutelaba,0.9795238095238096,1.0543598233995584,1.2222222222222223,2.9166666666666665,1.7234848484848486,0.603538283062645,0.48010887772194305,Southpaw,1,0.9733333333333333,No
Felicia Spencer,11.6,1.4249999999999998,5,0.5,0.25,1.6555555555555554,1.390625,Orthodox,0.9444444444444444,0.9705882352941178,Yes
Brendan Allen,0.30371009490940465,0.888888888888889,3.4285714285714284,2,0.66,0.5109034267912772,0.5592705167173252,Orthodox,1.0273972602739725,0.9866666666666667,Yes
Joseph Benavidez,2.213498271176125,0.7422955423428866,2.1660513528963414,2.7504051695478724,0.9111602724022301,2.3234898518041236,1.8984031883445946,Southpaw,0.9558823529411764,0.9846153846153847,No
Sean Brady,2.1105527638190953,1.0322580645161292,1.3333333333333333,1,0.88,1.4222222222222223,1.289760348583878,Orthodox,0.9729729729729729,1,Yes
Jimmy Crute,0.5785123966942148,0.8827292110874201,0.6666666666666666,1,3.0303030303030303,0.7542213883677298,0.8160535117056856,Orthodox,1,1.027777777777778,Yes
Paul Felder,0.8844279126131888,0.8751246998430913,1.6720314735336195,0.12878787878787878,0.1147842056932966,0.9450669910828352,0.8994293842635338,Orthodox,0.9333333333333333,0.9861111111111112,No
Karolina Kowalkiewicz,0.6965201574427481,1.054936305732484,0.3463541666666667,0.0625,0.03125,0.7051977775218793,0.7426142697881828,Orthodox,1.0158730158730158,0.9692307692307693,No
Ben Sosoli,2.489423558897243,0.4227910817506193,0,0,0,1.2592930675997769,0.4624148950951785,Southpaw,0.96,0.9863013698630138,No
Brad Riddell,6.6521739130434785,0.8473967684021543,1.1428571428571428,1,1,5.859649122807017,5.2993630573248405,Orthodox,1,0.9852941176470589,Yes
Kevin Aguilar,1.9967741935483871,1.0055452865064693,0.11538461538461539,0.12307692307692308,0.8016032064128256,2.080118694362018,2.4149377593360994,Orthodox,1.073529411764706,0.9852941176470589,No
Jake Matthews,1.1931107954545455,1.2111934267241378,4.0908203125,1.708984375,1.477421875,0.7596273820326679,0.594830322265625,Orthodox,0.9864864864864865,1,Yes
Loma Lookboonmee,0.9267537636035895,1.3920754598596632,5.474715972376921,1.5375375375375375,0.2843259752880744,0.9546686449482051,1.3332015879197205,Orthodox,0.953125,0.9682539682539681,No
Kai Kara-France,1.2176470588235293,1.7173913043478262,1.125,0.5,0.28500000000000003,1.2608381502890174,2.125,Orthodox,1.0147058823529411,0.9552238805970149,Yes
Callan Potter,0.4439511653718091,1.234567901234568,2.5,1.5,0.375,0.8773072747014115,1.2470023980815348,Orthodox,1.0140845070422535,1,No
Priscila Cachoeira,1.0901803607214429,1.0447761194029852,1,0,0,0.8293051359516617,0.6942675159235668,Orthodox,0.9420289855072463,1.0151515151515151,Yes
Lando Vannata,1.4753594481062806,1.8189077680670778,12.210526315789474,4.625,2.65,1.923713650273407,2.5628222648399728,Orthodox,0.9466666666666667,0.9857142857142857,Yes
Montana De La Rosa,0.991044776119403,0.8561403508771931,2.3076923076923075,2.4,0.8579710144927536,1.0976744186046512,1.0198019801980198,Orthodox,0.9855072463768116,1.0151515151515151,Yes
Rogerio Bontorin,1.4450852865382255,0.9322128851540615,0.44128420599008833,0.28193832599118945,0.6356462585034014,1.2377400193396877,1.167794419524063,Orthodox,1.0634920634920635,1.015625,No
Diego Sanchez,0.9499338740093071,1.271803023060784,1.0984228655695916,1.885325986891985,2.9784093251451846,0.9928034136419074,1.273994745266053,Southpaw,0.9863013698630136,0.9589041095890413,Yes
Corey Anderson,0.6506138810149036,0.9890689338507569,11.862237044638276,13.43413597733711,4.124933097837722,0.6448781215383188,0.6253781107040166,Orthodox,1.0128205128205128,1.0135135135135134,No
John Dodson,1.141929483285858,0.9467454993206521,2.064670138888889,0.756103515625,0.3230227075441919,0.8536579213876706,0.6237178288453015,Orthodox,0.9565217391304349,0.9545454545454545,Yes
Jim Miller,0.11474186778750643,0.7902104286774546,0.35396473382108956,0.5215601135997711,0.8616142187492605,0.10098906160464206,0.08272872125677443,Southpaw,1.028985507246377,0.9855072463768116,No
Devin Clark,1.1383223684210526,1.126998546511628,5.4140625,2.015625,0.43234375,1.1009857382550337,1.1844468390804597,Orthodox,0.949367088607595,0.96,Yes
Casey Kenney,0.4540337711069418,1.3898305084745763,0.20618556701030927,0.3404255319148936,1.5885167464114835,0.2821576763485477,0.2802197802197802,Southpaw,1,1.0151515151515151,No
Mark De La Rosa,1.4309045226130652,1.214285714285714,2.28125,0.625,0.11125000000000002,1.5295893719806763,1.5480769230769231,Orthodox,0.9420289855072463,0.9705882352941178,No
Valentina Shevchenko,0.5042208306911858,1.3580495028559338,2.503225806451613,1.82421875,0.8807812500000001,0.6373023612175246,0.8599605522682445,Southpaw,0.9705882352941178,0.9420289855072463,Yes
Juan Adams,9.527777777777779,0.7045454545454545,1,0.5,0.25,5.075,3.4411764705882355,Orthodox,1.081081081081081,1.0694444444444444,No
Trevin Giles,0.3163583048244083,1.000227770477442,0.3842561707805203,2.47741935483871,11.523226503420956,0.36617145055050726,0.39116421664963447,Orthodox,1.0136986301369864,0.9729729729729729,Yes
Derrick Lewis,0.8178215435839197,1.0094379220763041,0.42045337814040856,0.6482464853300733,1.1168914623426365,0.79631507212033,0.8555813549734175,Orthodox,1.0821917808219177,1.0714285714285714,Yes
Lauren Murphy,0.9767468239564429,0.5521091811414394,0.42045454545454547,0.17647058823529413,0.33743169398907097,0.9619565217391305,0.6140127388535032,Orthodox,0.9710144927536233,0.9848484848484848,Yes
Jon Jones,2.072989022859963,1.0926283437591648,4.328191686559607,33.634185791015625,4.875492553710938,2.496952378039977,3.5073298004939115,Orthodox,1.0909090909090908,1,Yes
Mirsad Bektic,0.7598452883263009,0.4793046357615894,0.486328125,0.7625,0.38242730720606827,0.937200956937799,0.6878084896347483,Orthodox,0.9859154929577465,1.0149253731343284,No
Andre Ewell,1.2393867924528301,0.8786127167630058,0.625,0.25,0.5,1.2176724137931034,1.1418604651162791,Southpaw,1.0714285714285714,1,Yes
Miles Johns,0.4676258992805755,1.146341463414634,1.3333333333333333,2,1,0.6246246246246246,0.6666666666666666,Orthodox,0.9565217391304349,0.9710144927536233,No
Curtis Blaydes,0.8679343842661471,0.9459448888861761,91.61987794245859,977.0666666666667,153.89932307692308,1.561067249211803,2.0771602567363785,Orthodox,1.0389610389610389,1,Yes
Justine Kish,1.5696036685227646,1.380745880312229,0.6666666666666666,1,1.625,1.3895671476137625,1.6531942633637549,Orthodox,0.9552238805970149,0.9558823529411764,Yes
Bevon Lewis,4.016666666666667,0.9186046511627908,2.5,0,0,2.66,1.90625,Orthodox,1,1,Yes
Jordan Espinosa,0.6107290233837689,1.268414481897628,0.5818181818181818,0.2962962962962963,0.29171270718232045,0.36923076923076925,0.2699545749513303,Orthodox,1.0615384615384615,1,No
Rafael Dos Anjos,3.249372050783926,0.8989509784640082,0.971239223446091,0.3276787157009177,0.26619438294715375,2.210596246813554,1.9017312617910016,Southpaw,0.9333333333333333,0.9315068493150686,No
Montel Jackson,1.7419354838709677,1.1789473684210527,0.3125,0.8,2.0161290322580645,1.484375,1.6291666666666667,Southpaw,1.0869565217391306,1.0294117647058825,Yes
Arnold Allen,1.7800171220889607,0.9176661534631881,0.20581359484881404,0.32944448023283224,0.8558594342001936,1.7006461027544297,1.4985354823218022,Southpaw,1.0294117647058825,1,Yes
Sara McMann,0.8122759856630825,0.5585758555645378,1.625,1.2941176470588236,1.0416666666666667,0.7317227170011963,0.6636263955342903,Orthodox,1.0153846153846156,0.9850746268656717,Yes
Hannah Cifers,0.8076379026058828,0.9610269037479564,0.4195002048340844,1.6623376623376624,3.98505603985056,0.9851665771166391,1.0651399660486636,Orthodox,0.9687499999999999,0.9682539682539681,No
Anthony Pettis,0.3874487459737458,1.4492332793184552,0.04979346264367816,0.18497596153846155,0.5883869485294118,0.4216345985208761,0.6659725461778766,Orthodox,0.9729729729729729,1.0144927536231885,No
Tim Elliott,0.570281498015873,1.199530418882979,0.28187144886363635,0.422607421875,1.4427625868055556,0.6722113715277778,0.8178434551886793,Southpaw,0.9850746268656717,1.0151515151515151,No
Aleksei Oleinik,0.44792877906976747,0.9780783582089552,0.91015625,0.189453125,0.03943359375,0.6690276195899773,1.0264734455958548,Orthodox,1,0.9367088607594938,Yes
Holly Holm,0.5605151328380965,1.766101972338162,0.36164298949969115,1.2545676004872106,0.7010568169927802,0.6010278280244857,0.724182644492843,Southpaw,1.0298507462686566,1.0149253731343284,Yes
Conor McGregor,0.8317290149651008,1.49114482656835,0.3717215418663849,0.01751442452847961,0.008633205276557747,1.0651238157968,1.7779375068542234,Southpaw,1.0136986301369864,0.9452054794520548,Yes
Roxanne Modafferi,1.3582361516034986,0.5494318181818182,5.65,6,6.1625,1.879391891891892,1.5766129032258065,Orthodox,1.0615384615384615,1.0307692307692309,Yes
Andre Fili,1.3972734598853869,0.7663158660239362,2.0016276041666665,0.67333984375,0.11748291015625,1.2525716957605986,0.9401519920023697,Orthodox,1.0422535211267605,1.028985507246377,No
Drew Dober,0.5803449339647813,1.0807651538944723,1.155859375,2.15625,1.0109375,0.6400225626227898,0.6849181547619048,Southpaw,0.9722222222222223,0.9714285714285713,Yes
Sabina Mazo,1.2005717008099095,1.3068702290076335,1.391304347826087,3.5555555555555554,1.9047619047619047,1.4646873594242016,1.9295285359801488,Orthodox,1.0447761194029852,1.0307692307692309,Yes
Dooho Choi,0.5680650684931506,1.4881756756756759,1.25,0.25,0.05,0.5920376712328768,0.85,Orthodox,1.0144927536231885,1.0144927536231885,No
Volkan Oezdemir,2.3382888349514563,1.0264285714285715,2.5208333333333335,1,1.7066666666666668,1.8404126213592233,1.4678398058252426,Orthodox,0.9615384615384616,0.9736842105263158,Yes
Frankie Edgar,1.7772678185120785,0.7557168986544657,6.867607389177595,5.382946438259548,1.6734920806884765,1.696252207273921,1.466874715692115,Orthodox,0.9444444444444444,0.9850746268656717,No
Da-Un Jung,1.7674418604651163,0.7336244541484715,1,0,0,1.5,1.1466666666666667,Orthodox,0.951219512195122,1,Yes
SeungWoo Choi,8.555555555555555,0.6090909090909091,2,1,0.5,12.6,11.333333333333334,Orthodox,1.027777777777778,1.0588235294117647,Yes
Kyung Ho Kang,0.7037377450980392,1.520127118644068,3,8.125,2.4859375,0.9975490196078431,1.8625672043010753,Orthodox,1.013888888888889,1.0454545454545454,Yes
Ciryl Gane,0.6291390728476821,1.0081967213114753,2,1.5,0.5,0.6655629139072847,0.6397849462365591,Orthodox,1.08,1.027027027027027,Yes
Miranda Granger,1.349056603773585,0.65625,0,0,0,1.5,1.1,Orthodox,1.0461538461538462,1.046875,No
Alexandre Pantoja,2.0388227927363807,1.6492768595041323,9.823529411764707,3.7777777777777777,0.5405555555555556,2.110047846889952,2.6838709677419357,Orthodox,0.9571428571428571,0.9558823529411764,Yes
Heili Alateng,1.0833016356028908,1.0134600158353129,7.225806451612903,96,13.44,1.544267053701016,1.6983993260320134,Orthodox,0.9705882352941178,1,Yes
Junyong Park,1.429951690821256,1.0485436893203883,0,0,0,1.2719665271966527,1.2173913043478262,Orthodox,0.9864864864864865,0.9589041095890413,Yes
Raoni Barcelos,1.6605839416058394,0.8070866141732282,0.36363636363636365,2.5,9.722222222222223,1.7468354430379747,1.5436893203883495,Orthodox,0.9571428571428571,0.9852941176470589,Yes
Geoff Neal,0.7238391203012012,1.0612885154061626,1.1743119266055047,3.3684210526315788,1.3179571663920921,0.6832003905811874,0.6347935149067394,Southpaw,1.056338028169014,1.0142857142857142,Yes
Ian Heinisch,1.0277070862754938,1.4453226787110223,1.9498571881942242,0.32590706556333543,0.6945594745109239,1.04634753941853,1.3764925909941015,Orthodox,0.9863013698630136,0.9861111111111112,No
Amanda Nunes,1.2793172909407666,0.83090625,12.4140625,0.51806640625,0.1129248046875,0.9654260728086231,0.83067398250925,Orthodox,0.9718309859154929,0.9855072463768116,Yes
Max Holloway,2.467679110440341,0.7972825671176191,0.042486521823347105,0.2507621951219512,1.4993941841680127,2.2100548815167205,1.702933292511369,Orthodox,0.9718309859154929,1.0757575757575757,No
Petr Yan,2.375413917650103,0.7311594413651391,0.8474372487020339,0.9831865841816416,2.519923773266196,2.3010758005698966,2.032488508268791,Switch,1,1.0151515151515151,Yes
Kamaru Usman,0.4926451290701496,1.767903582114594,0.5850121904273066,0.5895212966453072,0.83137652267771,0.772373680946397,1.5189420886813771,Switch,1.0555555555555556,1.0140845070422535,Yes
Marlon Moraes,0.9728291089022311,1.1446931758193155,1.9621034703001916,3.324675324675325,5.519620526088832,0.9251922906455124,0.9440693313447988,Orthodox,0.9571428571428571,0.9850746268656717,Yes
Ketlen Vieira,0.2857638286804231,1.5554573574900574,18.666666666666668,40,27.44,0.4557413600891862,0.7063250832247793,Orthodox,1,0.9855072463768116,No
Brandon Moreno,0.5669398907103825,0.8529829545454545,1.6388888888888888,1.6875,1.1853070175438596,0.6356577344701584,0.6101116625310173,Orthodox,1.0144927536231885,1.046875,Yes
Matt Brown,0.9953864392133204,1.0167856561899862,182.55569887429644,17.28566642300195,9.636469907407408,0.93194885613931,0.9247935315494481,Orthodox,0.974025974025974,0.9729729729729729,Yes
Jessica Eye,0.7067341967680608,0.5612842793367347,0.503125,0.128125,0.1171875,0.8345384530141844,0.7974946120689655,Orthodox,0.9705882352941178,1.03125,Yes
Alistair Overeem,2.2433110451211733,1.103483363560268,1.087249755859375,0.254425048828125,0.129180908203125,2.3219212123325894,2.7252105712890624,Orthodox,1.0256410256410255,1,No
Aspen Ladd,0.3512323943661972,0.5666666666666667,0.32142857142857145,0.4375,0.4355400696864111,0.33098591549295775,0.3407960199004975,Orthodox,0.9705882352941178,1,Yes
Rob Font,3.137242965367965,0.80455656424581,0.566722972972973,0.5680147058823529,1.1597533632286994,2.8969660194174756,2.6233695652173914,Orthodox,1.028985507246377,1.0303030303030303,Yes
Stefan Struve,0.2604713599876508,0.5113728206014091,1.9492510254367328,129.80620659722223,1083.086726641414,0.2756032339365844,0.26043306130936206,Orthodox,1.0769230769230769,1.0921052631578947,No
Thiago Alves,1.6458223035566337,0.7455044242632477,1.6977264252351174,0.5908440288068955,0.3423061560032191,1.5669201021273587,1.3157166001488558,Orthodox,0.9333333333333333,0.9324324324324323,No
Bryce Mitchell,0.29581151832460734,1.1204819277108433,4.333333333333333,1.5,0.15,0.32057416267942584,0.3945945945945946,Southpaw,1.0294117647058825,1.0447761194029852,Yes
Makhmud Muradov,1.8385568280815077,0.5848410037215815,0.7469000729394603,0,0,1.343543313128213,0.7109083470736273,Orthodox,1,0.9866666666666667,Yes
Sergio Moraes,0.6392403309814931,0.6614604258738448,0.18991827885256837,1.1134408602150538,3.49198775657184,0.571454244280535,0.34502753653886886,Orthodox,0.9863013698630136,0.9729729729729729,No
Charles Oliveira,0.4451677814016756,0.8743192144187101,0.12130389966462787,0.2655310911290786,1.3602308114997954,0.2684206680138352,0.22730184424968816,Orthodox,1.0882352941176472,1.0144927536231885,Yes
Jan Blachowicz,0.3948396660960415,1.127022146183823,0.330675262979301,1.8079385403329065,4.843865448181996,0.3912534178099517,0.40004748877825014,Orthodox,1.0833333333333335,1.0136986301369864,Yes
Ricardo Ramos,0.7967391304347826,0.5926339285714286,2.125,1.8125,0.6,0.8197916666666667,0.5597826086956522,Orthodox,1.0285714285714285,1,Yes
Markus Perez,1.0686274509803921,1.1173469387755102,0.6428571428571429,0.21875,0.4298245614035088,0.9365671641791045,0.868421052631579,Orthodox,1.013888888888889,1.0138888888888888,No
Warlley Alves,1.041748741518932,0.9113707165109036,1.1631578947368422,0.9045454545454545,0.947846112164725,1.0458449792078532,0.9102853310571881,Orthodox,0.923076923076923,0.9466666666666667,No
Douglas Silva de Andrade,1.1632850855590333,0.7909157704543368,0.8050314465408805,0.5574980339967334,1.1841366673938678,1.055766409072585,0.8005417175843028,Orthodox,0.9714285714285713,1.0151515151515151,Yes
Francisco Trinaldo,0.4055632751963275,0.7927987061552793,0.19914380995203837,0.5336538461538461,0.9010920311391057,0.38043569822832213,0.29647248235463314,Southpaw,0.9859154929577465,0.9857142857142857,Yes
Alexander Volkov,2.1186440677966103,1.0331262939958592,1.875,1.3125,0.65625,2.4156928213689484,2.8705882352941177,Orthodox,1,1.025974025974026,Yes
Zelim Imadaev,5.306066049468011,0.8390822537849228,3.3684210526315788,0,0,5.015435763476609,4.237691001697793,Orthodox,1.027027027027027,0.9863013698630138,No
Rustam Khabilov,0.777317533557047,0.73516845703125,1.7099609375,3.0947265625,2.0311584472656246,0.8383142332367549,0.7354410807291667,Orthodox,0.9864864864864865,0.9315068493150686,Yes
Khadis Ibragimov,1.9509058260102448,1.3862640776917725,12.443396636906998,4.9586032742852275,0.8344872523106399,1.8979574111073931,2.4103763175064095,Orthodox,1.0129870129870129,1.0273972602739727,No
Ramazan Emeev,0.7468208092485549,1.605441943747162,88.85950413223141,97.52380952380952,76.33526458091927,0.7658968391319051,1.080500970338399,Southpaw,1.0410958904109588,0.9722222222222223,No
Zabit Magomedsharipov,1.5710571923743502,1.1945525291828796,16.5,35,12.606060606060606,1.7502095557418273,2.240740740740741,Orthodox,1.013888888888889,1.028169014084507,Yes
Magomed Ankalaev,1.494186046511628,0.6520270270270271,0.25,0.125,0.25,1.15625,0.91015625,Orthodox,0.986842105263158,1.1029411764705883,Yes
Alexander Yakovlev,0.37202380952380953,1.3975988700564972,0.78125,0.6354166666666666,1.0061813186813187,0.3446327683615819,0.396505376344086,Southpaw,1.0136986301369864,1.0135135135135134,No
Jessica-Rose Clark,2.2540983606557377,1.0689655172413794,0.75,2,1.32,2.003448275862069,2.0869565217391304,Orthodox,0.9696969696969696,0.9701492537313432,No
Grigory Popov,3.4782608695652173,0.6343612334801761,0.6666666666666666,0,0,2.93398533007335,1.872340425531915,Switch,0.9855072463768116,0.9852941176470589,No
Kevin Lee,2.9243114630202474,0.6588046994518103,1.226113349303136,0.8610045303254438,0.8067075710690967,2.3893205606654604,1.5633834509790012,Orthodox,1.0845070422535212,1.0298507462686566,Yes
Stephen Thompson,0.9273446743665542,0.6631648647475142,4.950819672131147,0.275,0.6398026315789473,0.936555033329814,0.6737612001086071,Orthodox,1,1.0140845070422535,Yes
Jorge Masvidal,0.21033807416229924,1.4219767092190787,0.3200557432933359,0.2996390188992959,0.20274806996669195,0.1672504325604184,0.13071790491605548,Orthodox,0.9736842105263158,0.9861111111111112,Yes
Shane Burgos,4.9007383100902375,1.4109031733116355,0.022222222222222223,0.046153846153846156,0.1845018450184502,4.119402985074627,4.230279898218829,Orthodox,1.0416666666666667,1.0142857142857142,Yes
Corey Anderson,12.244754464285714,0.6038470216606499,9.288818359375,3.631103515625,0.25263916015625,14.869977678571429,10.2151953125,Orthodox,0.9634146341463414,0.9615384615384616,Yes
Kelvin Gastelum,3.377549615544472,1.2598654724728198,7.331882911392405,0.9077690972222222,0.10879796595499136,3.3480411770664507,3.2989110935706085,Southpaw,0.9594594594594594,0.9583333333333333,No
Derrick Lewis,0.19947868685992534,0.7581481933593751,0.4974822998046875,0.035675048828125,0.0348504638671875,0.19736237027751866,0.18767136793870193,Orthodox,1.0821917808219177,1.056338028169014,Yes
Brad Tavares,5.177351465765035,0.6020464980811402,1.1245674465013586,0.229229736328125,0.11555955389968488,5.265553065708706,3.227551084576231,Orthodox,1,0.9864864864864864,No
Andrei Arlovski,12.754845506241244,0.5834780354710186,0.5332269705832005,0.1884841937571764,0.0486209125071764,10.84290925952557,7.471545488635699,Orthodox,0.9871794871794872,0.986842105263158,No
Katlyn Chookagian,1.4775862068965517,0.7524305555555556,1.421875,0,0,1.3830223880597015,1.0264769452449567,Orthodox,1.0625,1.078125,Yes
Julio Arce,1.0362737015663643,0.6666666666666667,15,0.75,0.55,1.0615627466456197,0.8604651162790697,Southpaw,0.958904109589041,0.9852941176470589,No
Lyman Good,0.8972222222222223,0.9999999999999998,0.022727272727272728,0.08333333333333333,0.43103448275862066,0.481029810298103,0.748,Orthodox,0.9866666666666667,0.9729729729729729,Yes
Michael Johnson,2.2553142057734226,1.0506744549119307,1.1835533190684713,0.727116046565594,2.5818282941916793,2.1439471014439246,1.705676292636041,Southpaw,1.042857142857143,1,No
Enrique Barzola,2.292668269230769,0.614501953125,0.5498046875,0.7,1.1507056451612903,1.2473457532051282,0.6585098140495868,Orthodox,0.9722222222222223,1,No
Randa Markos,0.8188980065947242,0.6025163013318535,0.5658482142857143,0.69580078125,1.1297894021739132,0.5751124143509707,0.32030324896388396,Orthodox,0.9130434782608696,0.9552238805970149,Yes
Frank Camacho,2.4974324291378434,0.8439645265799374,0.2664203665881802,0.2490878131841401,0.6113295970985724,1.9781330598881408,1.6424873983277135,Orthodox,1.013888888888889,1,No
Muslim Salikhov,0.12683438155136267,1.4344262295081966,1,0,0,0.12655601659751037,0.1794871794871795,Orthodox,0.9859154929577465,0.9726027397260275,Yes
Demian Maia,60.451232336461544,Inf,9.107066560536623,4.183052133768797,1.223997555077076,28.873132517188786,33.11175652593374,Southpaw,0.9863013698630136,1.028169014084507,Yes
Alex White,73.20703125,0.49273437499999995,1.7578125,1.1796875,0.46414062500000003,91.88671875,55.5859375,Southpaw,1,1.0588235294117647,No
Maurice Greene,2.9482758620689653,0.9095238095238095,0,0,0,2.7857142857142856,2.3,Orthodox,0.9523809523809522,1.0533333333333332,No
Raphael Pessoa,0.47674418604651164,0.33663366336633666,4,0,0,0.46994535519125685,0.1935483870967742,Orthodox,1.0129870129870129,1.0135135135135134,Yes
Maycee Barber,3.6,0.9706774519716885,0.7843137254901961,0.27586206896551724,0.1694915254237288,2.5739130434782607,2.140625,Switch,1.0317460317460316,1,Yes
Deron Winn,5.185561320234021,1.0911786508524834,2.9767441860465116,0,0,4.5771877119875954,4.3881315156375305,Orthodox,0.9459459459459459,0.9166666666666667,No
Charles Rosa,5.825259515570934,0.5816326530612245,2.782608695652174,0.9666666666666667,0.32884615384615384,4.15311004784689,2.1564625850340136,Switch,0.9718309859154929,0.9857142857142857,Yes
Dominick Reyes,0.8270691404968508,1.1973171245485545,0.31623012695870983,0.02103187643772593,0.08275978004002212,0.7555207844013838,0.8457587882690214,Southpaw,0.9871794871794872,1.027027027027027,Yes
Yair Rodriguez,1.7870114194189068,4.139502415323282,50.278582829746796,219.9054262293587,373.35196536087227,1.8417959793473555,2.374813828001728,Orthodox,1,1.028985507246377,Yes
Randy Costa,Inf,Inf,0,0,0,Inf,Inf,Switch,1.0579710144927537,1,Yes
Ryan Spann,0.9066549527783879,0.8377971712308157,0.1277445109780439,0.24615384615384617,1.2213740458015268,0.5448726155421841,0.38866396761133604,Orthodox,1.0533333333333332,1.0694444444444444,Yes
Mackenzie Dern,2.1341463414634148,0.9215686274509803,0.6,0.25,0.19999999999999998,0.9891304347826086,0.6865671641791045,Orthodox,0.9545454545454545,1.0158730158730158,No
Mike Davis,0.6285714285714286,0.6904761904761905,0,0,0,0.3769230769230769,0.19767441860465115,Orthodox,0.96,0.9863013698630138,Yes
Cub Swanson,17.427613830566408,2.5081710815429683,0.59305572509765625,0.1020965576171875,0.07016845703125,16.23302529074929,30.693522135416668,Orthodox,1,0.9855072463768116,Yes
Matt Frevola,0.7792207792207793,0.7636363636363636,3.2,2.5,0.3223570190641248,0.7830374753451677,0.6113074204946997,Orthodox,0.9466666666666667,0.9199999999999999,Yes
Eryk Anders,2.224948875255624,1.1641816049589546,0.25559105431309903,0.1993006993006993,0.14045192733717324,0.966488313151225,0.7166101694915255,Southpaw,0.974025974025974,1,Yes
Joanna Jedrzejczyk,1.9182450299477507,0.6213619136155606,0.008264462809917356,0.014705882352941176,0.043645251396648044,1.7848525119866583,1.2784533494893544,Orthodox,1.0483870967741935,1.0476190476190477,Yes
Niko Price,0.8720328525478931,1.0958709726463025,10.161790017211704,1.8333333333333333,1.2722222222222221,1.0884032595571878,1.2028437861919132,Orthodox,1,0.96,Yes
Max Griffin,1.1439688715953307,1.2935933147632313,13.074626865671641,3.625,0.4575,1.258998727830577,1.6566564959049301,Orthodox,1.0555555555555556,1,No
Deiveson Figueiredo,2.364832121841468,1.1646519746890682,0.888346552776083,0.6168990976210008,0.6820611738771012,1.224949243144612,1.0354310658421244,Orthodox,1.0303030303030303,0.9701492537313432,Yes
Marlon Vera,0.27308171252371916,1.3529502467105263,4.048828125,3.263671875,2.5676562499999998,0.390752062035316,0.5027326233183856,Switch,0.9333333333333333,1,Yes
Marvin Vettori,0.9633312616532007,0.907928388746803,0.559322033898305,0.9655172413793104,1.9312320916905443,0.8964837331580677,0.8215634989828539,Southpaw,1,0.9863013698630138,Yes
JJ Aldrich,0.9501160092807425,0.9198717948717948,1.1666666666666667,0.25,0.1,0.7720338983050847,0.6245928338762216,Southpaw,1,1,Yes
Robert Whittaker,1.4050531496946839,0.8333350016015376,3.4640625,0.021728515625,0.011962890625,1.3970998356969906,1.1400135869565218,Orthodox,0.9125000000000001,0.9473684210526316,No
Jake Matthews,0.6386328125,1.1233723958333333,0.4181640625,0.42724609375,0.9233886718750001,0.7114305218446602,0.8543212890625,Orthodox,1.013888888888889,1.0142857142857142,Yes
Tai Tuivasa,34.3125,1.3806818181818181,0.125,0,0,35,47.5625,Southpaw,0.9615384615384616,0.9866666666666667,No
Al Iaquinta,2.36307901106907,0.8310793137188417,12.919786096256685,0.30303030303030304,0.3514692378328742,2.162132581190726,1.8147114490103615,Orthodox,0.9333333333333333,0.9722222222222223,No
Luke Jumeau,1.202986868079993,1.2412969962204097,0.31683168316831684,10.666666666666666,85.33333333333333,1.2409527789385708,1.5587578648264664,Orthodox,0.96,0.9594594594594594,No
Nadia Kassem,0.3267687819110139,2.1052631578947367,4,0,0,0.5404101326899879,0.9044006069802731,Southpaw,0.9166666666666667,0.9701492537313432,No
Ion Cutelaba,1.0694037145650048,1.3135997368853807,0.5,0.375,0.053125,1.027894654823126,1.1325914149443561,Southpaw,0.986842105263158,1,Yes
Michal Oleksiejczuk,1.555553868898243,1.4204940623945899,0.11693029430026668,0.28371913814077726,0.7569320195885727,1.715747803963884,2.0435043796787093,Southpaw,0.925,0.96,No
Alen Amedovski,0.19710144927536233,1.4141414141414141,0,0,0,0.19101123595505617,0.1935483870967742,Orthodox,0.9866666666666667,0.9859154929577465,No
Nicolas Dalby,1.1440957442807727,0.6422598897525814,1.6761468265335353,3.2119192315232308,1.6913674790155713,1.317351296114994,1.3866288650269103,Orthodox,0.9736842105263158,1,Yes
Gunnar Nelson,0.1798529518169523,1.2771279433056464,0.5678825125708357,0.7849117174959872,1.2864897738535004,0.25492029358141277,0.31442559474065407,Switch,1.0140845070422535,1.0142857142857142,No
Jack Hermansson,4.60265077388365,0.8903033810035547,129,66.875,13.57,5.582327023498695,5.68313539192399,Orthodox,1,1.028169014084507,No
Siyar Bahadurzada,1.3621575342465753,0.7749426605504588,2.6666666666666665,1.96875,1.07625,1.077536610878661,0.8311335403726708,Orthodox,0.9864864864864865,1.0142857142857142,No
Macy Chiasson,0.776796973518285,0.909181141439206,1.0909090909090908,0,0,0.5673389720234222,0.5243619489559165,Orthodox,1.1076923076923078,1.0597014925373134,No
Marc Diakiese,1.2556962025316456,1.0138648180242633,1.6071428571428572,1.5,0.6316037735849057,1.185457953936797,1.0919137466307278,Orthodox,1.028169014084507,1.0144927536231885,Yes
Martin Bravo,0.7930805056553559,1.0861423220973785,0.9,0.631578947368421,0.24309392265193372,0.7915194346289752,0.858877086494689,Southpaw,1.0142857142857142,0.9714285714285713,No
Jose Quinonez,0.6318897637795275,3.5166666666666675,4.875,1.5625,0.3096875,0.6761811023622047,2.30625,Southpaw,1.0298507462686566,1.0625,Yes
